target_url,branch,agency,bureau,base_domain_pulse,source_list_federal_domains,source_list_pulse,source_list_dap,source_list_omb_idea,source_list_eotw,source_list_usagov,source_list_gov_man,source_list_uscourts,source_list_oira,source_list_other,source_list_mil_1,source_list_mil_2,source_list_dod_public,source_list_dotmil,source_list_final_url_websites,source_list_house_117th,source_list_senate_117th,source_list_gpo_fdlp,source_list_cisa,source_list_dod_2025,source_list_dap_2,source_list_usagov_clicks,source_list_usagov_clicks_mil,source_list_search_gov,source_list_search_gov_mil,source_list_public_inventory,base_domain,top_level_domain,filtered
www-identitytheft-gov.translate.goog,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,translate.goog,goog,true
www-myhealth-va-gov.translate.goog,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,translate.goog,goog,true
www-ncbi-nlm-nih-gov.ez-salve.idm.oclc.org,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,oclc.org,org,true
www-ncbi-nlm-nih-gov.ezproxy.fairmontstate.edu,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,fairmontstate.edu,edu,true
www-ncbi-nlm-nih-gov.ezproxy.jyu.fi,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,jyu.fi,fi,true
www-ncbi-nlm-nih-gov.libproxy.chungbuk.ac.kr,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,ac.kr,kr,true
www-ncbi-nlm-nih-gov.mgs.hac.ac.il,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,ac.il,il,true
www-ncbi-nlm-nih-gov.pct.idm.oclc.org,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,oclc.org,org,true
www-ncbi-nlm-nih-gov.proxyeast.uits.iu.edu,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,iu.edu,edu,true
edit.tfx.treasury.gov,Executive,Department of the Treasury,Department of the Treasury - OCIO,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,treasury.gov,gov,true
fitbir-uat.cit.nih.gov,Executive,Department of Health and Human Services,National Institutes of Health,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,nih.gov,gov,true
www-acquisition-gov.translate.goog,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,translate.goog,goog,true
www-incirlik-af-mil.translate.goog,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,translate.goog,goog,true
www-jbcharleston-jb-mil.translate.goog,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,translate.goog,goog,true
www-ncbi-nlm-nih-gov-s.zcmu.yitlink.com,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,yitlink.com,com,true
www-ncbi-nlm-nih-gov.ccny-proxy1.libr.ccny.cuny.edu,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,cuny.edu,edu,true
www-ncbi-nlm-nih-gov.ez43.periodicos.capes.gov.br,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,gov.br,br,true
www-ncbi-nlm-nih-gov.ezp1.villanova.edu,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,villanova.edu,edu,true
www-ncbi-nlm-nih-gov.ezp2.imu.edu.my,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,edu.my,my,true
www-ncbi-nlm-nih-gov.ezproxy.messiah.edu,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,messiah.edu,edu,true
www-ncbi-nlm-nih-gov.libezp.lib.lsu.edu,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,lsu.edu,edu,true
www-ncbi-nlm-nih-gov.nycpm.idm.oclc.org,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,oclc.org,org,true
www-ncbi-nlm-nih-gov.proxy.uba.uva.nl,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,uva.nl,nl,true
www-ncbi-nlm-nih-gov.springfieldcollege.idm.oclc.org,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,oclc.org,org,true
www-ncbi-nlm-nih-gov.ufs.idm.oclc.org,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,oclc.org,org,true
www-ncbi-nlm-nih-gov.www.ezpdhcs.nt.gov.au,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,gov.au,au,true
www-ncbi-nlm-nih-gov.zorac.aub.aau.dk,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,aau.dk,dk,true
www-osti-gov.uml.idm.oclc.org,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,oclc.org,org,true
app-wofs-test-003.azurewebsites.net,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,azurewebsites.net,net,true
data.preprod.census.gov,Executive,Department of Commerce,Census Bureau,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,census.gov,gov,true
harmony.sit.earthdata.nasa.gov,Executive,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,false,false,false,nasa.gov,gov,true
internal.ncifcrf.gov,Executive,Department of Health and Human Services,"Enterprise Information Technology, NIH",,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,ncifcrf.gov,gov,true
rd.stg.platform.usda.gov,Executive,U.S. Department of Agriculture,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,usda.gov,gov,true
www-cacb-uscourts-gov.translate.goog,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,translate.goog,goog,true
www-globe-gov.translate.goog,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,translate.goog,goog,true
www-llnl-gov.translate.goog,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,translate.goog,goog,true
www-nagb-gov.translate.goog,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,translate.goog,goog,true
www-ncbi-nlm-nih-gov.accesdistant.sorbonne-universite.fr,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,sorbonne-universite.fr,fr,true
www-ncbi-nlm-nih-gov.asmn-re.idm.oclc.org,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,oclc.org,org,true
www-ncbi-nlm-nih-gov.ccsu.idm.oclc.org,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,oclc.org,org,true
www-ncbi-nlm-nih-gov.ezpupv.scdi-montpellier.fr,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,scdi-montpellier.fr,fr,true
www-ncbi-nlm-nih-gov.neumann.idm.oclc.org,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,oclc.org,org,true
www-ncbi-nlm-nih-gov.parker.idm.oclc.org,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,oclc.org,org,true
www-ncbi-nlm-nih-gov.proxy.unice.fr,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unice.fr,fr,true
www-ncbi-nlm-nih-gov.ufpcanarias.idm.oclc.org,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,oclc.org,org,true
www-ncbi-nlm-nih-gov.www2.lib.ku.edu,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,ku.edu,edu,true
www2.viterbo.edu,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,viterbo.edu,edu,true
apistaging.globe.gov,Executive,National Aeronautics and Space Administration,NASA Science Data Systems Branch,,false,false,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,false,false,false,globe.gov,gov,true
ddp-staging.osha.gov,Executive,Department of Labor,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,osha.gov,gov,true
nosced-oceanservice-as-uat.azurewebsites.net,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,azurewebsites.net,net,true
uat.crcca.archives.gov,Executive,National Archives and Records Administration,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,archives.gov,gov,true
uts-qa-green.nlm.nih.gov,Executive,Department of Health and Human Services,National Institutes of Health,,false,false,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,false,false,false,nih.gov,gov,true
www-cem-va-gov.translate.goog,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,translate.goog,goog,true
www-ncbi-nlm-nih-gov.browser.cbs.mpg.de,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,mpg.de,de,true
www-ncbi-nlm-nih-gov.edgehill.idm.oclc.org,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,oclc.org,org,true
