target_url,branch,agency,bureau,base_domain_pulse,source_list_federal_domains,source_list_pulse,source_list_dap,source_list_omb_idea,source_list_eotw,source_list_usagov,source_list_gov_man,source_list_uscourts,source_list_oira,source_list_mil_1,source_list_mil_2,omb_idea_public
jmh.usembassy.gov,,,,usembassy.gov,false,true,false,true,false,false,false,false,false,false,false,true
jo.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
jo.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
jo.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
jp.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
jp.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
jp.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
jru-consulate.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
jru-consulate.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
ke.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
ke.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
ke.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
kg.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
kg.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
kg.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
kh.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
kh.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
kh.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
kr.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
kr.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
kr.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
kw.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
kw.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
kw.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
kz.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
kz.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
kz.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
la.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
la.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
la.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
languages.dev.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
languages.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
languages.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
lb.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
lb.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
lb.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
lk.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
lk.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
lk.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
lr.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
lr.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
lr.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
ls.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
ls.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
ls.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
lt.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
lt.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
lt.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
lu.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
lu.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
lu.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
lv.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
lv.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
lv.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
ly.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
ly.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
ly.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
ma.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
ma.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
ma.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
md.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
md.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
md.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
me.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
me.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
me.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
mepi-state.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
mepi-state.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
mg.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
mg.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
mg.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
mh.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
mh.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
mh.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
mk.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
mk.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
mk.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
ml.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
ml.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
ml.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
mm.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
mm.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
mm.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
mn.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
mn.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
mn.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
mr.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
mr.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
mr.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
mt.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
mt.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
mt.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
mu.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
mu.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
mu.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
mv-mission.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
mv-mission.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
mw.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
mw.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
mw.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
mx.dev.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
mx.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
mx.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
mx.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
my.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
my.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
my.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
mz.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
mz.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
mz.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
na.edit.usembassy.gov,,,,usembassy.gov,false,true,true,false,false,false,false,false,false,false,false,
na.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
na.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
nato-mission.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
nato-mission.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
ne.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
ne.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
ne.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
newcms.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
ng.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
ng.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
ng.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
ni.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
ni.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
ni.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
nl.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
nl.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
nl.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
no.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
no.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
no.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
np.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
np.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
np.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
nz.dev.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
nz.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
nz.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
nz.usembassy.gov,,,,usembassy.gov,false,true,true,true,false,false,false,false,false,false,false,true
om.edit.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
om.pre.usembassy.gov,,,,usembassy.gov,false,true,false,false,false,false,false,false,false,false,false,
