target_url,hsts_header,hsts_max_age,hsts_entire_domain,latest,source_list_cisa
addictionresearch.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
address.api.healthcare.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
address.ncjrs.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
aderholt.house.gov,max-age=16000000 includeSubDomains preload,16000000,TRUE,TRUE,TRUE
adf.gov,,-1,FALSE,TRUE,TRUE
adfs-dev.nsf.gov,,-1,FALSE,TRUE,TRUE
adfs-oneid.doe.gov,max-age=63072000 includeSubDomains,63072000,TRUE,TRUE,TRUE
adfs.ams.hhs.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
adfs.arm.gov,,-1,FALSE,TRUE,TRUE
adfs.bpa.gov,max-age=31536000 includeSubdomains,31536000,TRUE,TRUE,TRUE
adfs.census.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
adfs.dot.gov,,-1,FALSE,TRUE,TRUE
adfs.faa.gov,,-1,FALSE,TRUE,TRUE
adfs.hrsa.gov,,-1,FALSE,TRUE,TRUE
adfs.ice.dhs.gov,,-1,FALSE,TRUE,TRUE
adfs.ihs.gov,,-1,FALSE,TRUE,TRUE
adfs.llnl.gov,,-1,FALSE,TRUE,TRUE
adfs.mcc.gov,,-1,FALSE,TRUE,TRUE
adfs.nrel.gov,max-age=31622333 includeSubDomains,31622333,TRUE,TRUE,TRUE
adfs.nrelhub.gov,max-age=31622333 includeSubDomains,31622333,TRUE,TRUE,TRUE
adfs.nsf.gov,,-1,FALSE,TRUE,TRUE
adfs.pnnl.gov,,-1,FALSE,TRUE,TRUE
adfs.scienceforum.sc,,-1,FALSE,TRUE,TRUE
adfs.sec.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
adfs.senate.gov,,-1,FALSE,TRUE,TRUE
adfsi.gsa.gov,,-1,FALSE,TRUE,TRUE
adfsvlab.vlab.census.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
adfsx.ams.hhs.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
adgsupport.state.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
adherents.usajobs.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
adlnet.gov,,-1,FALSE,TRUE,TRUE
admin-ovcncvrw.ncjrs.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
admin.ahrq.gov,,-1,,TRUE,TRUE
admin.coastalscience.noaa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
admin.crimesolutions.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
admin.dea.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
admin.eca.state.gov,,-1,FALSE,TRUE,TRUE
admin.employeeexpress.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
admin.foia.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
admin.gagateway.qnetmft.cms.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
admin.hmspermits.noaa.gov,max-age=31536000includeSubDomains,31536000,TRUE,TRUE,TRUE
admin.medalofvalor.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
admin.test.employeeexpress.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
admin.training.nij.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
admin.uat.employeeexpress.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
admin_centralasia.usaid.gov,,-1,,TRUE,TRUE
adminefiling.ftc.gov,max-age=63072000 includeSubDomains,63072000,TRUE,TRUE,TRUE
adminsfs.opm.gov,max-age=31536000  includeSubDomains,31536000,TRUE,TRUE,TRUE
admp-t.usdoj.gov,max-age=31536000 includeSubDomains preload,31536000,FALSE,TRUE,TRUE
admp.usdoj.gov,max-age=31536000 includeSubDomains preload,31536000,FALSE,TRUE,TRUE
adms.fnal.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
admscad.fnal.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
adoption.state.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
adoptions.state.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
adoptionusca.state.gov,,-1,FALSE,TRUE,TRUE
adp.noaa.gov,,-1,FALSE,TRUE,TRUE
adriansmith.house.gov,max-age=16000000 includeSubDomains preload,16000000,TRUE,TRUE,TRUE
ads.tva.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
adsbperformance.faa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
adsorption.nist.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
adstracker.cdan.dot.gov,"max-age=31536000 includeSubDomains, max-age=31536000 includeSubDomains preload",31536000,TRUE,TRUE,TRUE
adt.larc.nasa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
advancedprojects.pppl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
advantage.gsa.gov,max-age=63072000 includeSubDomains preload,63072000,TRUE,TRUE,TRUE
adviserinfo.sec.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
advisethepresident.archives.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
advocacy.cancer.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
advocacy.sba.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
advprocessapplications.pnl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
advprojects.pppl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
adweb.fnal.gov,max-age=63072000,63072000,FALSE,TRUE,TRUE
adwww.fnal.gov,max-age=63072000,63072000,FALSE,TRUE,TRUE
adx.faa.gov,max-age=31536000  includeSubDomains,31536000,FALSE,TRUE,TRUE
ae.dp.ed.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
ae.edit.usembassy.gov,,-1,FALSE,TRUE,TRUE
ae.usembassy.gov,,-1,FALSE,TRUE,TRUE
aea.faa.gov,max-age=31536000  includeSubDomains,31536000,TRUE,TRUE,TRUE
aeb.gsfc.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
aed.ksc.nasa.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
aedt.faa.gov,max-age=31536000  includeSubDomains,31536000,TRUE,TRUE,TRUE
aefla.ed.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
ael.gsfc.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
aeon.hosc.msfc.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
aeonivv2.hosc.msfc.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
aeonivv2ms.hosc.msfc.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
aeonivv2owa.hosc.msfc.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
aeonivv2sk.hosc.msfc.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
aeonivv2sp.hosc.msfc.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
aeonms.hosc.msfc.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
aeonodte.hosc.msfc.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
aeonodte2.hosc.msfc.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
aeonowa.hosc.msfc.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
aeonsk.hosc.msfc.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
aeonsp.hosc.msfc.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
aep.airports.faa.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
aepproto.airports.faa.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
aero-fp.larc.nasa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
aero.larc.nasa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
aerocenter.gsfc.nasa.gov,max-age=31557600,31557600,FALSE,TRUE,TRUE
aerocompass.larc.nasa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
aerocompass1.larc.nasa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
aeroelasticity.larc.nasa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
aeroftp1.faa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
aeronautics.nasa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
aeronauticsprojects.arc.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
aeronav.faa.gov,max-age=31536000  includeSubDomains,31536000,TRUE,TRUE,TRUE
aeronet.gsfc.nasa.gov,max-age=31557600,31557600,FALSE,TRUE,TRUE
aesics.cr.usgs.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
aesmir.gsfc.nasa.gov,max-age=31557600,31557600,FALSE,TRUE,TRUE
aetd.gsfc.nasa.gov,max-age=63072000 includeSubdomains,63072000,TRUE,TRUE,TRUE
aether.lbl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
af.edit.usembassy.gov,,-1,FALSE,TRUE,TRUE
af.usembassy.gov,,-1,FALSE,TRUE,TRUE
afadvantage.gov,max-age=63072000 includeSubDomains preload,63072000,TRUE,TRUE,TRUE
afdc-legacy.nrel.gov,max-age=31622400,31622400,FALSE,TRUE,TRUE
afdc.energy.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
afdc.nrel.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
aff.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
afghanistan.cr.usgs.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
afm.fmi.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
afmccareers.usajobs.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
afmss.blm.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
afmss.training.blm.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
afni-dev.nimh.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
afni.nimh.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
afrd.lbl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
afrh.gov,max-age=31536000 includeSubDomains preload,31536000,FALSE,TRUE,TRUE
afs.ak.blm.gov,,-1,FALSE,TRUE,TRUE
afsc.noaa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ag.senate.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
aga.exim.gov,max-age=63072000 includeSubdomains preload,63072000,TRUE,TRUE,TRUE
agcensus.usda.gov,,-1,FALSE,TRUE,TRUE
agclass.nal.usda.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
agcounts.usda.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
agcountsbeta.nass.usda.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
agdatacommons.nal.usda.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
age.edc.usda.gov,max-age=157680000 includeSubDomains,157680000,TRUE,TRUE,TRUE
agency.test.usajobs.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
agency.uat.usajobs.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
agencyportal.dev.usajobs.gov,max-age=31536000  includeSubDomains,31536000,TRUE,TRUE,TRUE
agencyportal.test.usajobs.gov,max-age=31536000  includeSubDomains,31536000,TRUE,TRUE,TRUE
agencyportal.uat.usajobs.gov,max-age=31536000  includeSubDomains,31536000,TRUE,TRUE,TRUE
agencyportal.usajobs.gov,max-age=31536000  includeSubDomains,31536000,TRUE,TRUE,TRUE
agencyresourcecenter.test.usajobs.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
agencyresourcecenter.uat.usajobs.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
agencytokens.nasa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
agendas.fjc.gov,,-1,FALSE,TRUE,TRUE
agentbrokerfaq.cms.gov,max-age=63072000 includeSubDomains,63072000,FALSE,TRUE,TRUE
agents.floodsmart.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
ageweb.irp.nia.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
agg.pnl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
aghealth.nci.nih.gov,max-age=31536000preload,31536000,FALSE,TRUE,TRUE
aghealth.nih.gov,max-age=31536000preload,31536000,FALSE,TRUE,TRUE
agid.acl.gov,max-age=31536000 preload includeSubDomains,31536000,TRUE,TRUE,TRUE
agile.scienceforum.sc,max-age=63072000 includeSubDomains,63072000,TRUE,TRUE,TRUE
agile.tva.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
agileplaybook.tva.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
aging.gov,max-age=31536000 includeSubdomains preload,31536000,TRUE,TRUE,TRUE
aging.senate.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
agingresearchbiobank.nia.nih.gov,max-age=31536000preload,31536000,FALSE,TRUE,TRUE
agingstats.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
agisportal.lanl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
aglab-prod.arsnet.usda.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
aglab.ars.usda.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
aglearn.usda.gov,max-age=63072000 includeSubdomains preload,63072000,TRUE,TRUE,TRUE
agm.ncats.nih.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
ago.noaa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
agreementbuilder.hhs.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
agresearchmag.ars.usda.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
agricola.nal.usda.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
agriculture.house.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
agriculture.senate.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
aguilar.house.gov,,-1,FALSE,TRUE,TRUE
agwaterassessment.fda.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ahat.sc.egov.usda.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
ahcpr.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
ahead.hiv.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
ahed.nasa.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
ahed.smce.nasa.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
ahif.lbl.gov,,-1,,TRUE,TRUE
ahrf.hrsa.gov,max-age=315536000 includeSubDomains preload,315536000,TRUE,TRUE,TRUE
ahrq-stage.ahrq.gov,,-1,FALSE,TRUE,TRUE
ahrq.gov,,-1,TRUE,TRUE,TRUE
ahrq.gov.ezproxy.nihlibrary.nih.gov,,-1,FALSE,TRUE,TRUE
ahrq.gov.ezproxyhhs.nihlibrary.nih.gov,,-1,FALSE,TRUE,TRUE
ahrq.usajobs.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
ahrqivedhcupnet.ahrq.gov,,-1,FALSE,TRUE,TRUE
ahrqpubs.ahrq.gov,,-1,FALSE,TRUE,TRUE
ai-challenges.nist.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ai-datafaxdev3.niaid.nih.gov,,-1,FALSE,TRUE,TRUE
ai-datafaxprd3.niaid.nih.gov,,-1,FALSE,TRUE,TRUE
ai-gcpappprd1.niaid.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
ai-globusprd3.niaid.nih.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ai-globusprd4.niaid.nih.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ai-hpcglobusprd1.niaid.nih.gov,,-1,FALSE,TRUE,TRUE
ai-sccmdmzprd3.niaid.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
ai-wdtjlb3-vip.niaid.nih.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
ai-wdtjlb3.niaid.nih.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
ai.cms.gov,,-1,FALSE,TRUE,TRUE
ai.fmcsa.dot.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
ai.gov,,-1,FALSE,TRUE,TRUE
ai.jpl.nasa.gov,max-age=63072000 includeSubdomains,63072000,TRUE,TRUE,TRUE
ai.usajobs.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
aiaa-dpw.larc.nasa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
aidap.naimes.faa.gov,,-1,FALSE,TRUE,TRUE
aidap_443_vs.nas.faa.gov,,-1,FALSE,TRUE,TRUE
aidms.faa.gov,max-age=31536000  includeSubDomains,31536000,TRUE,TRUE,TRUE
aids.cancer.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
aids.gov,,-1,FALSE,TRUE,TRUE
aidscape.usaid.gov,max-age=31536000  includeSubDomains,31536000,TRUE,TRUE,TRUE
aidsmalignancy.cancer.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
ails.arc.nasa.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
aim.nrel.gov,max-age=31622400,31622400,FALSE,TRUE,TRUE
aim.pnnl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
aimproteus.ctss.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
aims.llnl.gov,max-age=31557600 includeSubdomains,31557600,TRUE,TRUE,TRUE
aims1.llnl.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
aims2.llnl.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
aims3.llnl.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
aimsdtn2.llnl.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
aimsdtn3.llnl.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
aimsdtn4.llnl.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
aimsdtn5.llnl.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
aip.rma.usda.gov,max-age=31536000 includeSubdomains preload,31536000,TRUE,TRUE,TRUE
aipl.arsusda.gov,max-age=63072000 includeSubDomains preload,63072000,TRUE,TRUE,TRUE
aipl.usajobs.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
aiptest.rma.usda.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
air663.app.cloud.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
airbornescience.jpl.nasa.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
airbornescience.nasa.gov,max-age=1000 includeSubDomains,1000,TRUE,TRUE,TRUE
airc.cdc.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
aircrafticing.grc.nasa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
airforce.test.usajobs.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
airforce.uat.usajobs.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
airforce.usajobs.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
airknowledge.gov,max-age=63072000 includeSubDomains preload,63072000,TRUE,TRUE,TRUE
airleakage-calc.ornl.gov,max-age=63072000 includeSubDomains preload,63072000,TRUE,TRUE,TRUE
airmobile.house.gov,,-1,FALSE,TRUE,TRUE
airmobiledev.house.gov,,-1,FALSE,TRUE,TRUE
airmoss.jpl.nasa.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
airmoss.ornl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
airnow-blue.app.cloud.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
airnow-green.app.cloud.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
airnow.app.cloud.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
airnow.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
airporttech.tc.faa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
airquality.gsfc.nasa.gov,"max-age=31557600, max-age=31536000",31557600,FALSE,TRUE,TRUE
airquality.lanl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
airquality.nrcs.usda.gov,,-1,,TRUE,TRUE
airquality.weather.gov,,-1,FALSE,TRUE,TRUE
airrange.ssc.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
airs.jpl.nasa.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
airsar.jpl.nasa.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
airsnrt.jpl.nasa.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
airsnrt2.jpl.nasa.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
airsteam.jpl.nasa.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
airvictory.njwg.cap.gov,,-1,,TRUE,TRUE
airwatch-pitc-uat-ds.glb.dns.dmz.pitc.gov,,-1,FALSE,TRUE,TRUE
airwatch-pitc-uat-seg.glb.dns.dmz.pitc.gov,max-age=31536000includeSubDomains,31536000,TRUE,TRUE,TRUE
ais.ctss.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
ais.nci.nih.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
ais.volpe.dot.gov,,-1,,TRUE,TRUE
aisr.nas.faa.gov,max-age=31536000  includeSubDomains,31536000,FALSE,TRUE,TRUE
aisrtest.nas.faa.gov,max-age=31536000  includeSubDomains,31536000,TRUE,TRUE,TRUE
aisrtower.notams.faa.gov,max-age=31536000  includeSubDomains,31536000,TRUE,TRUE,TRUE
ait.lbl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ak-chin.nsopw.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
ak.blm.gov,max-age=31622400 includeSubDomains preload,31622400,FALSE,TRUE,TRUE
ak.nrcs.usda.gov,,-1,,TRUE,TRUE
ak.waterdata.usgs.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ak20.acl.gov,,-1,FALSE,TRUE,TRUE
ak21.acl.gov,,-1,FALSE,TRUE,TRUE
ak3.acl.gov,,-1,FALSE,TRUE,TRUE
ak6.acl.gov,,-1,FALSE,TRUE,TRUE
ak7.acl.gov,,-1,FALSE,TRUE,TRUE
aka-poisonhelp.hrsa.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
akama.arc.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
akaprod-betobaccofree.hhs.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
akaprod-digitalmedia.hhs.gov,max-age=31536000includeSubDomainspreload,31536000,TRUE,TRUE,TRUE
akaprod-mchb.hrsa.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
akaprod-therealcost.betobaccofree.hhs.gov,max-age=31536000includeSubDomainspreload,31536000,TRUE,TRUE,TRUE
akaprod-www.hhs.gov,,-1,FALSE,TRUE,TRUE
akastage-bhw.hrsa.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
akastage-bphc.hrsa.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
akastage-mchb.hrsa.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
akastage-therealcost.betobaccofree.hhs.gov,max-age=31536000includeSubDomainspreload,31536000,TRUE,TRUE,TRUE
akastage-www.foodsafety.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
akastage-www.hhs.gov,,-1,FALSE,TRUE,TRUE
akastage-www.stopbullying.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
akmeier.lbl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
akwf-esghelpdesk.fda.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
akwf-esgportal.preprod.fda.gov,"max-age=31536000  includeSubDomains, max-age=31536000",31536000,TRUE,TRUE,TRUE
akwg.cap.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
al-iproxy.ameslab.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
al.edit.usembassy.gov,,-1,FALSE,TRUE,TRUE
al.noaa.gov,max-age=31536000 includeSubDomains,31536000,FALSE,TRUE,TRUE
al.nrcs.usda.gov,,-1,,TRUE,TRUE
al.peacecorps.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
al.usembassy.gov,,-1,FALSE,TRUE,TRUE
al.water.usgs.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
alabama.fws.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
alamosa.fws.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
alaska-mdc.diver.orr.noaa.gov,,-1,FALSE,TRUE,TRUE
alaska.fws.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
alaska.jobcorps.gov,max-age=63072000 includeSubDomains preload,63072000,TRUE,TRUE,TRUE
alaska.usgs.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
alaska.va.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
alaskafisheries.noaa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
alaskamaritime.fws.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
albany.fbi.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
albany.va.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
albedomap.lbl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
albuquerque.fbi.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
albuquerque.jobcorps.gov,max-age=63072000 includeSubDomains preload,63072000,TRUE,TRUE,TRUE
